kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
9636135,K01498.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,2.42150341,1.597e-05,-1.597e-05,133.83517,0.005,-0.005,0.55,0.402,-0.336,2.965,0.167,-0.167,171.5,12.6,-12.6,1.62,0.47,-0.19,1532.0,,,1305.04,1132.86,-447.17,15.80,2,q1_q17_dr25_tce,6213.00,173.00,-259.00,4.387,0.060,-0.192,1.1950,0.3510,-0.1400,19h00m13.70s,+46d19m14.4s,15.776,
7841925,K01499.01,Kepler-865 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.16400071,2.467e-05,-2.467e-05,140.58934,0.00134,-0.00134,0.027,0.367,-0.027,4.3031,0.0479,-0.0479,728.1,10.8,-10.8,2.35,0.51,-0.34,694.0,,,54.95,36.73,-19.42,71.50,1,q1_q17_dr25_tce,5440.00,162.00,-162.00,4.438,0.144,-0.192,0.8850,0.1930,-0.1290,19h50m53.82s,+43d31m38.8s,14.480,
7841925,K01499.02,,CANDIDATE,CANDIDATE,0.9440,0,0,0,0,0.840594032,4.456e-06,-4.456e-06,131.74104,0.00399,-0.00399,0.018,0.442,-0.018,1.404,0.143,-0.143,49.8,5.3,-5.3,0.62,0.13,-0.09,1780.0,,,2368.31,1583.23,-836.95,11.60,3,q1_q17_dr25_tce,5440.00,162.00,-162.00,4.438,0.144,-0.192,0.8850,0.1930,-0.1290,19h50m53.82s,+43d31m38.8s,14.480,
7841925,K01499.03,,CANDIDATE,CANDIDATE,0.4640,0,0,0,0,6.20920207,4.79e-05,-4.79e-05,136.87938,0.00711,-0.00711,0.272,0.189,-0.272,2.637,0.17,-0.17,101.9,9.2,-9.2,0.89,0.19,-0.13,914.0,,,164.98,110.29,-58.30,12.10,2,q1_q17_dr25_tce,5440.00,162.00,-162.00,4.438,0.144,-0.192,0.8850,0.1930,-0.1290,19h50m53.82s,+43d31m38.8s,14.480,
5219234,K01563.01,Kepler-305 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.48711441,1.103e-05,-1.103e-05,356.0773,0.00145,-0.00145,0.812,0.033,-0.562,2.93,0.066,-0.066,1328.6,27.5,-27.5,3.24,0.21,-0.16,836.0,,,115.29,26.09,-19.15,51.90,1,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.048,0.7870,0.0510,-0.0390,19h56m53.84s,+40d20m35.5s,15.812,
5219234,K01563.02,Kepler-305 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,8.29084167,3.128e-05,-3.128e-05,359.63666,0.00283,-0.00283,0.929,0.021,-0.679,3.613,0.129,-0.129,1033.9,32.3,-32.3,3.21,0.21,-0.16,728.0,,,66.47,15.04,-11.04,34.70,2,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.048,0.7870,0.0510,-0.0390,19h56m53.84s,+40d20m35.5s,15.812,
5219234,K01563.03,Kepler-305 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.20539622,1.401e-05,-1.401e-05,354.63069,0.00332,-0.00332,0.512,0.004,-0.477,2.143,0.0947,-0.0947,453.6,24.7,-24.7,1.7,0.11,-0.08,1000.0,,,236.11,53.42,-39.21,20.60,3,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.048,0.7870,0.0510,-0.0390,19h56m53.84s,+40d20m35.5s,15.812,
5219234,K01563.04,Kepler-305 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.73869035,7.396e-05,-7.396e-05,359.41655,0.00313,-0.00313,0.578,0.335,-0.366,2.398,0.105,-0.105,996.8,54,-54,2.56,0.16,-0.13,576.0,,,26.06,5.90,-4.33,20.40,4,q1_q17_dr25_tce,5103.00,101.00,-101.00,4.562,0.032,-0.048,0.7870,0.0510,-0.0390,19h56m53.84s,+40d20m35.5s,15.812,
12504988,K00181.01,,FALSE POSITIVE,FALSE POSITIVE,0.0030,0,1,0,0,5.093938816,5.39e-07,-5.39e-07,139.7178386,8.57e-05,-8.57e-05,0.618,0.005,-0.005,3.93144,0.00781,-0.00781,25026.7,27.9,-27.9,17.19,5.8,-1.92,1137.0,,,395.38,390.44,-125.99,1131.70,1,q1_q17_dr25_tce,6197.00,166.00,-222.00,4.449,0.056,-0.224,1.0350,0.3490,-0.1160,19h13m00.68s,+51d25m02.4s,14.575,
9015738,K01616.01,Kepler-909 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,13.93291548,4.459e-05,-4.459e-05,139.41058,0.00258,-0.00258,0.908,0.031,-0.618,2.6239,0.0714,-0.0714,131.6,5.1,-5.1,1.66,0.29,-0.19,852.0,,,124.53,61.30,-35.53,28.90,1,q1_q17_dr25_tce,6026.00,121.00,-133.00,4.321,0.088,-0.121,1.2070,0.2100,-0.1400,19h18m01.52s,+45d22m15.6s,11.538,
7215603,K01618.01,Kepler-910 b,CONFIRMED,CANDIDATE,0.9120,0,0,0,0,2.36436762,1.897e-05,-1.897e-05,132.25007,0.00663,-0.00663,0.146,0.317,-0.146,3.372,0.202,-0.202,28.4,2.7,-2.7,0.82,0.02,-0.02,1752.0,,,2228.09,203.74,-233.46,12.40,1,q1_q17_dr25_tce,6250.00,75.00,-82.00,4.184,0.013,-0.011,1.5430,0.0310,-0.0440,19h44m11.37s,+42d44m34.8s,11.600,
4276716,K01619.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,20.6654374,0.0001785,-0.0001785,132.01229,0.00651,-0.00651,0.05,0.417,-0.05,3.172,0.21,-0.21,100.4,8.4,-8.4,0.66,0.03,-0.04,487.0,,,13.35,2.41,-2.34,13.60,1,q1_q17_dr25_tce,4830.00,96.00,-96.00,4.605,0.042,-0.021,0.6760,0.0300,-0.0370,19h39m57.66s,+39d20m47.0s,11.759,
5561278,K01621.01,Kepler-911 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.31047472,6.135e-05,-6.135e-05,146.82534,0.00238,-0.00238,0.05,0.356,-0.05,5.3357,0.0676,-0.0676,164.6,4.1,-4.1,2.41,0.18,-0.1,931.0,,,177.81,40.33,-20.88,46.10,1,q1_q17_dr25_tce,6065.00,91.00,-72.00,3.970,0.011,-0.014,1.8770,0.1410,-0.0710,19h54m21.41s,+40d45m02.5s,11.855,
7287683,K01622.01,,CANDIDATE,CANDIDATE,0.8550,0,0,0,0,69.8347983,0.0003061,-0.0003061,168.78436,0.00372,-0.00372,0.672,0.233,-0.417,8.262,0.108,-0.108,266.6,6.6,-6.6,3.51,0.92,-0.76,765.0,,,80.97,63.22,-38.95,46.80,1,q1_q17_dr25_tce,7732.00,214.00,-322.00,4.075,0.135,-0.165,2.0220,0.5330,-0.4360,19h34m11.73s,+42d53m19.9s,12.020,
6387542,K01626.01,Kepler-912 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.53475568,7.432e-06,-7.432e-06,132.68024,0.00275,-0.00275,0.878,0.017,-0.622,4.5716,0.0706,-0.0706,463,10.2,-10.2,2.02,0.48,-0.21,1218.0,,,519.95,387.24,-152.89,51.30,1,q1_q17_dr25_tce,5662.00,186.00,-186.00,4.532,0.077,-0.143,0.8060,0.1920,-0.0820,19h52m26.69s,+41d45m30.0s,15.341,
8266276,K01731.01,,CANDIDATE,CANDIDATE,0.8090,0,0,0,0,2.59488443,1.062e-05,-1.062e-05,132.75658,0.00365,-0.00365,0.885,0.08,-0.638,1.684,0.112,-0.112,592.2,46.4,-46.4,2.36,0.13,-0.24,1014.0,,,249.92,70.17,-72.49,14.90,1,q1_q17_dr25_tce,4748.00,172.00,-153.00,4.526,0.071,-0.038,0.7970,0.0430,-0.0800,20h05m52.63s,+44d09m34.7s,15.720,
6869184,K01732.01,Kepler-944 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,43.3167427,0.0002356,-0.0002356,136.57435,0.00407,-0.00407,0.034,0.412,-0.034,4.995,0.137,-0.137,987.5,41.8,-41.8,2.42,0.53,-0.19,459.0,,,10.47,7.01,-2.60,27.10,1,q1_q17_dr25_tce,5654.00,169.00,-169.00,4.590,0.036,-0.144,0.7740,0.1690,-0.0610,19h34m24.30s,+42d22m47.1s,15.737,
8396405,K01733.01,,CANDIDATE,CANDIDATE,0.9380,0,0,0,0,19.18109525,9.154e-05,-9.154e-05,141.37097,0.00364,-0.00364,0.007,0.421,-0.007,2.424,0.104,-0.104,865.4,55.7,-55.7,1.72,0.09,-0.1,513.0,,,16.42,4.31,-3.51,17.60,1,q1_q17_dr25_tce,5214.00,172.00,-156.00,4.673,0.059,-0.027,0.5870,0.0310,-0.0340,20h04m20.57s,+44d22m48.7s,15.730,
10799735,K00193.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,37.590298548,5.132e-06,-5.132e-06,157.350357,0.000109,-0.000109,0.38,0.018,-0.028,4.3855,0.0121,-0.0121,19938.9,26.5,-26.5,14.39,4.89,-1.64,573.0,,,25.53,26.05,-8.20,929.00,1,q1_q17_dr25_tce,6147.00,184.00,-220.00,4.463,0.058,-0.217,1.0030,0.3410,-0.1140,19h31m30.28s,+48d11m43.1s,14.904,
6604328,K01736.01,Kepler-945 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,31.0033072,0.0001895,-0.0001895,143.29085,0.00408,-0.00408,0.151,0.294,-0.151,5.253,0.142,-0.142,645.2,33.5,-33.5,2.72,0.72,-0.31,616.0,,,34.03,27.86,-11.22,22.10,1,q1_q17_dr25_tce,6090.00,193.00,-236.00,4.447,0.058,-0.173,1.0710,0.2860,-0.1220,19h25m04.74s,+42d05m45.7s,15.898,
9719634,K01500.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.351556891,7.201e-06,-7.201e-06,134.28439,0.00181,-0.00181,0.129,0.342,-0.129,2.4005,0.057,-0.057,341.9,10.4,-10.4,1.64,0.27,-0.22,1074.0,,,314.73,165.56,-106.17,38.80,1,q1_q17_dr25_tce,5185.00,155.00,-155.00,4.442,0.117,-0.143,0.9110,0.1500,-0.1230,19h42m06.05s,+46d27m34.0s,14.815,
7439316,K01501.01,Kepler-866 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.617028373,6.592e-06,-6.592e-06,134.03294,0.00213,-0.00213,0.146,0.291,-0.146,2.046,0.0658,-0.0658,499.4,19,-19,1.57,0.12,-0.15,996.0,,,233.23,71.71,-63.88,30.80,1,q1_q17_dr25_tce,4831.00,146.00,-146.00,4.568,0.065,-0.035,0.7240,0.0560,-0.0680,19h20m29.35s,+43d05m08.0s,15.835,
12061238,K01502.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.876406096,3.559e-06,-3.559e-06,133.12761,0.00161,-0.00161,0.302,0.341,-0.302,1.531,0.236,-0.236,433.8,18.1,-18.1,1.57,0.22,-0.14,1192.0,,,476.68,228.59,-124.34,37.00,1,q1_q17_dr25_tce,5198.00,169.00,-154.00,4.600,0.030,-0.090,0.7590,0.1070,-0.0660,19h24m55.47s,+50d34m01.3s,15.202,
8323753,K00175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,6.71425632,1.268e-05,-1.268e-05,134.31646,0.00163,-0.00163,0.965,0.021,-0.675,3.339,0.13,-0.13,283.5,6.9,-6.9,5.76,0.91,-2.13,1565.0,,,1416.60,723.92,-918.61,46.50,1,q1_q17_dr25_tce,6093.00,183.00,-183.00,3.737,0.300,-0.100,2.6230,0.4160,-0.9700,19h56m18.75s,+44d17m37.6s,13.488,
12400538,K01503.01,Kepler-867 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,150.2412582,0.0005486,-0.0005486,138.29013,0.00268,-0.00268,0.345,0.073,-0.345,10.849,0.126,-0.126,2378.5,37.2,-37.2,4.6,0.6,-0.4,327.0,,,2.72,1.04,-0.63,72.30,1,q1_q17_dr25_tce,5604.00,111.00,-111.00,4.451,0.076,-0.102,0.9430,0.1230,-0.0820,19h09m08.47s,+51d14m59.9s,14.827,
5184584,K01564.01,Kepler-891 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,53.44944498,6.701e-05,-6.701e-05,149.20185,0.00103,-0.00103,0.092,0.27,-0.092,5.3091,0.0439,-0.0439,3437,33.2,-33.2,5.82,1.49,-0.5,486.0,,,13.23,10.07,-3.61,119.50,1,q1_q17_dr25_tce,5919.00,162.00,-203.00,4.485,0.044,-0.187,1.0000,0.2570,-0.0860,19h24m20.11s,+40d21m18.9s,15.287,
5636648,K01565.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.466743525,2.13e-07,-2.13e-07,133.971123,0.000371,-0.000371,1.186,0.774,-0.082,1.3956,0.0216,-0.0216,796.1,8.3,-8.3,20.43,5.94,-1.98,2197.0,,,5480.92,4670.25,-1519.17,103.60,1,q1_q17_dr25_tce,5791.00,155.00,-172.00,4.549,0.036,-0.204,0.8560,0.2490,-0.0830,19h45m19.97s,+40d53m46.5s,15.330,
